HorseURL	RaceURL	Day	Kyoto	Tokyo	Nakayama	Hanshin	Tyukyo	Niigata	Kokura	Fukushima	Sapporo	Hakodate	Raceday	First	Maiden	Under500	Under1000	Under1600	Open	G3	G2	G1	Grass	Dirt	Distance	LightCo	LittleHeavyCo	HeavyCo	BadCo	wakuban	Umaban	Male	Female	Senba	barei	kinryou	kisyu	Time	RunningTime	Tyakusa	Ninki	Weight	zougen	Tansyou	Hukusyou	Wakuren	Umaren	Wide	Umatan	Sanrenpuku	Sanrentan	titi	Haha	TitiTiti	TitiHaha	hahatiti	HahaHaha	tyakujun	Tyoukyoushi
"http://db.netkeiba.com/horse/2007100924/"	"http://db.netkeiba.com/race/200905040402/"	"2009年10月18日"	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	1	0	1600	1	0	0	0	2	3	1	0	0	2	55	"http://db.netkeiba.com/jockey/01029/"	"1:36.6"	9660	"1.1/4"	8	484	2	"390"	"<td class=\"txt_r\">150<br>170<br>260</td>"	"700"	"620"	"<td class=\"txt_r\">290<br>880<br>820</td>"	"1390"	"2650"	"11890"	"/horse/ped/2002100594/"	"/horse/ped/000a0066ec/"	"/horse/ped/000a00033a/"	"/horse/ped/000a0062c2/"	"/horse/ped/000a001bde/"	"/horse/ped/000a00ac78/"	6	"/trainer/00394/"
"http://db.netkeiba.com/horse/2008100479/"	"http://db.netkeiba.com/race/201410020610/"	"2014年8月17日"	0	0	0	0	0	0	1	0	0	0	6	0	0	0	1	0	0	0	0	0	1	0	1200	1	0	0	0	7	10	1	0	0	6	57	"http://db.netkeiba.com/jockey/01124/"	"1:09.4"	6940	"2.1/2"	9	462	-10	"880"	"<td class=\"txt_r\">220<br>140<br>150</td>"	"1680"	"1540"	"<td class=\"txt_r\">520<br>690<br>300</td>"	"3530"	"1840"	"14290"	"/horse/ped/2003102809/"	"/horse/ped/1993109116/"	"/horse/ped/000a00033a/"	"/horse/ped/000a0003a2/"	"/horse/ped/000a000258/"	"/horse/ped/000a0002ca/"	9	"/trainer/01057/"
"http://db.netkeiba.com/horse/2008105572/"	"http://db.netkeiba.com/race/201104040110/"	"2011年8月13日"	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1400	1	0	0	0	5	8	1	0	0	3	54	"http://db.netkeiba.com/jockey/00733/"	"1:20.7"	8070	"2"	5	482	-4	"500"	"<td class=\"txt_r\">200<br>260<br>260</td>"	"1290"	"2810"	"<td class=\"txt_r\">830<br>690<br>1,350</td>"	"4880"	"6510"	"33050"	"/horse/ped/000a010a10/"	"/horse/ped/2000106008/"	"/horse/ped/000a002109/"	"/horse/ped/000a00b187/"	"/horse/ped/000a000013/"	"/horse/ped/1991105019/"	2	"/trainer/00138/"
"http://db.netkeiba.com/horse/1990102659/"	"http://db.netkeiba.com/race/199206050602/"	"1992年12月20日"	0	0	1	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	1	0	1200	1	0	0	0	1	1	1	0	0	3	54	"http://db.netkeiba.com/jockey/00298/"	"1:10.9"	7090	"1.1/4"	1	458	-8	"600"	"<td class=\"txt_r\">180<br>990<br>150</td>"	"930"	"10260"	""	""	""	""	"/horse/ped/000a000210/"	"/horse/ped/1980102981/"	"/horse/ped/000a000065/"	"/horse/ped/000a0082e3/"	"/horse/ped/000a000133/"	"/horse/ped/1955104961/"	8	"/trainer/00201/"
"http://db.netkeiba.com/horse/1994103997/"	"http://db.netkeiba.com/race/199709040411/"	"1997年9月14日"	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	0	1	0	2000	1	0	0	0	7	8	1	0	0	4	56	"http://db.netkeiba.com/jockey/00709/"	"2:00.2"	12020	"1.1/4"	1	438	6	"290"	"<td class=\"txt_r\">110<br>120<br>310</td>"	"320"	"360"	""	""	""	""	"/horse/ped/000a00033a/"	"/horse/ped/000a006378/"	"/horse/ped/000a0012bf/"	"/horse/ped/000a008c1e/"	"/horse/ped/000a0017b0/"	"/horse/ped/000a00930c/"	2	"/trainer/00362/"
"http://db.netkeiba.com/horse/1992108136/"	"http://db.netkeiba.com/race/199405050301/"	"1994年11月12日"	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	1	1400	1	0	0	0	8	9	0	1	0	3	53	"http://db.netkeiba.com/jockey/00614/"	"1:28.5"	8850	"1/2"	7	456	-2	"2160"	"<td class=\"txt_r\">350<br>200<br>640</td>"	"5240"	"5730"	""	""	""	""	"/horse/ped/000a000251/"	"/horse/ped/1976102900/"	"/horse/ped/000a000e40/"	"/horse/ped/000a00825f/"	"/horse/ped/000a00083a/"	"/horse/ped/000a00055f/"	3	"/trainer/00271/"
"http://db.netkeiba.com/horse/1990107177/"	"http://db.netkeiba.com/race/199309030707/"	"1993年6月12日"	0	0	0	1	0	0	0	0	0	0	7	0	0	1	0	0	0	0	0	0	0	1	1800	1	0	0	0	3	3	1	0	0	4	55	"http://db.netkeiba.com/jockey/00223/"	"1:55.8"	11580	"1.1/2"	6	462	2	"820"	"<td class=\"txt_r\">260<br>280<br>640</td>"	"760"	"2160"	""	""	""	""	"/horse/ped/000a000d11/"	"/horse/ped/1983106768/"	"/horse/ped/000a001205/"	"/horse/ped/000a007de2/"	"/horse/ped/000a000081/"	"/horse/ped/1955102461/"	6	"/trainer/00226/"
"http://db.netkeiba.com/horse/1985102337/"	"http://db.netkeiba.com/race/198710020205/"	"1987年7月19日"	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	1000	0	0	0	1	2	2	1	0	0	3	53	"http://db.netkeiba.com/jockey/00625/"	"1:00.9"	6090	"3"	2	434	0	"480"	"<td class=\"txt_r\">170<br>150<br>340</td>"	"630"	""	""	""	""	""	"/horse/ped/000a000297/"	"/horse/ped/1977106811/"	"/horse/ped/000a000e1f/"	"/horse/ped/000a007704/"	"/horse/ped/000a000a03/"	"/horse/ped/000a0038b1/"	2	"/trainer/00361/"
"http://db.netkeiba.com/horse/2005110204/"	"http://db.netkeiba.com/race/200908030309/"	"2009年5月2日"	1	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	1	1400	1	0	0	0	2	4	1	0	0	4	57	"http://db.netkeiba.com/jockey/00700/"	"1:27.2"	8720	"1.3/4"	15	474	18	"22370"	"<td class=\"txt_r\">10,950<br>500<br>1,960</td>"	"4680"	"138310"	"<td class=\"txt_r\">28,950<br>41,660<br>3,570</td>"	"368660"	"767640"	"7141270"	"/horse/ped/000a010a60/"	"/horse/ped/000a010fa6/"	"/horse/ped/000a001d7e/"	"/horse/ped/000a010a6b/"	"/horse/ped/000a001c1d/"	"/horse/ped/000a010f88/"	14	"/trainer/01058/"
"http://db.netkeiba.com/horse/2003102703/"	"http://db.netkeiba.com/race/200705040208/"	"2007年10月7日"	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	1600	1	0	0	0	5	10	1	0	0	4	57	"http://db.netkeiba.com/jockey/00945/"	"1:38.7"	9870	"2"	3	442	-11	"1070"	"<td class=\"txt_r\">310<br>150<br>150</td>"	"1660"	"1870"	"<td class=\"txt_r\">670<br>670<br>320</td>"	"4790"	"2280"	""	"/horse/ped/000a000082/"	"/horse/ped/1992109557/"	"/horse/ped/000a0012cb/"	"/horse/ped/000a00877c/"	"/horse/ped/000a00033a/"	"/horse/ped/1985103597/"	6	"/trainer/01017/"
"http://db.netkeiba.com/horse/2009104233/"	"http://db.netkeiba.com/race/201307040506/"	"2013年12月14日"	0	0	0	0	1	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	1800	1	0	0	0	4	7	1	0	0	4	57	"http://db.netkeiba.com/jockey/00732/"	"1:57.7"	11770	"クビ"	15	490	6	"600"	"<td class=\"txt_r\">190<br>310<br>130</td>"	"1080"	"3800"	"<td class=\"txt_r\">1,070<br>320<br>670</td>"	"7000"	"2800"	"24000"	"/horse/ped/1998101554/"	"/horse/ped/1999100149/"	"/horse/ped/000a00033a/"	"/horse/ped/000a000334/"	"/horse/ped/000a000013/"	"/horse/ped/1986105893/"	16	"/trainer/01041/"
"http://db.netkeiba.com/horse/1986104993/"	"http://db.netkeiba.com/race/199109010606/"	"1991年12月15日"	0	0	0	1	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	1	1400	1	0	0	0	3	3	0	0	1	6	56	"http://db.netkeiba.com/jockey/00572/"	"1:29.1"	8910	"1.1/4"	8	444	6	"550"	"<td class=\"txt_r\">150<br>110<br>120</td>"	"230"	"680"	""	""	""	""	"/horse/ped/000a000258/"	"/horse/ped/1978100414/"	"/horse/ped/000a000e04/"	"/horse/ped/000a007055/"	"/horse/ped/000a00040e/"	"/horse/ped/000a00074e/"	6	"/trainer/00253/"
"http://db.netkeiba.com/horse/1993110061/"	"http://db.netkeiba.com/race/199604020605/"	"1996年7月28日"	0	0	0	0	0	1	0	0	0	0	6	0	1	0	0	0	0	0	0	0	1	0	1400	1	0	0	0	8	10	0	1	0	4	53	"http://db.netkeiba.com/jockey/00689/"	"1:23.6"	8360	"1.1/2"	4	452	6	"160"	"<td class=\"txt_r\">120<br>240<br>160</td>"	"940"	"1040"	""	""	""	""	"/horse/ped/000a000d89/"	"/horse/ped/000a009f3c/"	"/horse/ped/000a000dfe/"	"/horse/ped/000a008080/"	"/horse/ped/000a001033/"	"/horse/ped/000a009f3b/"	4	"/trainer/00374/"
"http://db.netkeiba.com/horse/2011104501/"	"http://db.netkeiba.com/race/201404010710/"	"2014年5月24日"	0	0	0	0	0	1	0	0	0	0	7	0	0	1	0	0	0	0	0	0	1	0	2000	1	0	0	0	2	2	1	0	0	3	56	"http://db.netkeiba.com/jockey/01144/"	"2:04.4"	12440	"1.1/4"	6	442	4	"840"	"<td class=\"txt_r\">200<br>110<br>260</td>"	"510"	""	"<td class=\"txt_r\">260<br>770<br>250</td>"	"1580"	"1160"	"9240"	"/horse/ped/2001103460/"	"/horse/ped/2005102440/"	"/horse/ped/000a001d7e/"	"/horse/ped/000a00680e/"	"/horse/ped/1998101516/"	"/horse/ped/000a00ff4a/"	7	"/trainer/01101/"
"http://db.netkeiba.com/horse/1997107023/"	"http://db.netkeiba.com/race/200008010601/"	"2000年1月16日"	1	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	1	1800	0	1	0	0	6	6	1	0	0	4	55	"http://db.netkeiba.com/jockey/00660/"	"1:55.8"	11580	"1.3/4"	6	490	6	"130"	"<td class=\"txt_r\">100<br>190<br>100</td>"	"770"	"760"	"<td class=\"txt_r\">270<br>140<br>440</td>"	""	""	""	"/horse/ped/000a00033a/"	"/horse/ped/000a00644d/"	"/horse/ped/000a0012bf/"	"/horse/ped/000a008c1e/"	"/horse/ped/000a0016eb/"	"/horse/ped/000a008689/"	8	"/trainer/00373/"
"http://db.netkeiba.com/horse/1999105250/"	"http://db.netkeiba.com/race/200109040302/"	"2001年9月15日"	0	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	1	1400	1	0	0	0	8	8	1	0	0	2	53	"http://db.netkeiba.com/jockey/01014/"	"1:27.5"	8750	"1.1/4"	1	442	0	"1350"	"<td class=\"txt_r\">210<br>190<br>110</td>"	"4040"	""	""	""	""	""	"/horse/ped/1993109188/"	"/horse/ped/1985105858/"	"/horse/ped/000a00033a/"	"/horse/ped/000a0062c2/"	"/horse/ped/000a000bca/"	"/horse/ped/1955108273/"	3	"/trainer/00158/"
"http://db.netkeiba.com/horse/2000110236/"	"http://db.netkeiba.com/race/200501010411/"	"2005年8月21日"	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	0	1	0	2000	0	0	1	0	8	12	0	1	0	5	55	"http://db.netkeiba.com/jockey/00660/"	"2:05.5"	12550	"クビ"	3	484	2	"1760"	"<td class=\"txt_r\">420<br>330<br>210</td>"	"1560"	"6420"	"<td class=\"txt_r\">1,860<br>1,140<br>810</td>"	"14180"	"8250"	"65230"	"/horse/ped/000a0016f2/"	"/horse/ped/000a00b638/"	"/horse/ped/000a0012cb/"	"/horse/ped/000a0083b4/"	"/horse/ped/000a0010f5/"	"/horse/ped/000a00b46b/"	3	"/trainer/00348/"
"http://db.netkeiba.com/horse/2003105443/"	"http://db.netkeiba.com/race/200701010710/"	"2007年9月1日"	0	0	0	0	0	0	0	0	1	0	7	0	0	1	0	0	0	0	0	0	1	0	2600	1	0	0	0	6	9	0	0	1	4	57	"http://db.netkeiba.com/jockey/01030/"	"2:45.6"	16560	"ハナ+クビ"	8	448	-4	"240"	"<td class=\"txt_r\">140<br>780<br>260</td>"	"3100"	"3900"	"<td class=\"txt_r\">1,550<br>490<br>3,560</td>"	"5590"	"10640"	"50240"	"/horse/ped/1995108742/"	"/horse/ped/1993109924/"	"/horse/ped/000a001d7e/"	"/horse/ped/000a0002c9/"	"/horse/ped/000a0012bf/"	"/horse/ped/000a00963c/"	2	"/trainer/01055/"
"http://db.netkeiba.com/horse/1997110270/"	"http://db.netkeiba.com/race/200306010107/"	"2003年1月5日"	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	2400	0	0	1	0	8	14	1	0	0	6	54	"http://db.netkeiba.com/jockey/01075/"	"2:40.9"	16090	"3"	11	488	2	"2670"	"<td class=\"txt_r\">470<br>110<br>260</td>"	"1370"	"1740"	"<td class=\"txt_r\">780<br>2,380<br>460</td>"	"6750"	"5170"	""	"/horse/ped/000a0016eb/"	"/horse/ped/000a00ae21/"	"/horse/ped/000a000dfe/"	"/horse/ped/000a0083a6/"	"/horse/ped/000a002048/"	"/horse/ped/000a00ae22/"	10	"/trainer/00109/"
"http://db.netkeiba.com/horse/1995104470/"	"http://db.netkeiba.com/race/199802020505/"	"1998年7月25日"	0	0	0	0	0	0	0	0	0	1	5	0	1	0	0	0	0	0	0	0	1	0	1200	1	0	0	0	7	11	0	1	0	4	53	"http://db.netkeiba.com/jockey/01001/"	"1:12.3"	7230	"3/4"	12	442	-4	"460"	"<td class=\"txt_r\">180<br>120<br>360</td>"	"730"	"730"	""	""	""	""	"/horse/ped/000a0000c7/"	"/horse/ped/1989101441/"	"/horse/ped/000a000dfe/"	"/horse/ped/000a00888b/"	"/horse/ped/1977100869/"	"/horse/ped/1955103196/"	12	"/trainer/00362/"
"http://db.netkeiba.com/horse/2000104214/"	"http://db.netkeiba.com/race/200507030804/"	"2005年12月25日"	0	0	0	0	1	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	1	1700	0	1	0	0	8	15	0	1	0	5	55	"http://db.netkeiba.com/jockey/01026/"	"1:45.8"	10580	"1.1/4"	1	416	0	"2950"	"<td class=\"txt_r\">580<br>180<br>150</td>"	"2870"	"6330"	"<td class=\"txt_r\">1,820<br>1,630<br>400</td>"	"14500"	"8090"	""	"/horse/ped/000a0001d4/"	"/horse/ped/1992105780/"	"/horse/ped/000a000dfe/"	"/horse/ped/000a009fb8/"	"/horse/ped/000a000082/"	"/horse/ped/1984105194/"	3	"/trainer/01072/"
"http://db.netkeiba.com/horse/2010102904/"	"http://db.netkeiba.com/race/201304020107/"	"2013年7月27日"	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1600	1	0	0	0	8	16	0	1	0	3	54	"http://db.netkeiba.com/jockey/00660/"	"1:36.5"	9650	"ハナ"	7	462	-2	"670"	"<td class=\"txt_r\">280<br>260<br>800</td>"	"2430"	"2520"	"<td class=\"txt_r\">960<br>4,100<br>3,450</td>"	"4600"	"29900"	"122670"	"/horse/ped/2000102261/"	"/horse/ped/000a01152c/"	"/horse/ped/000a00033a/"	"/horse/ped/1987106591/"	"/horse/ped/000a001be1/"	"/horse/ped/1992190001/"	7	"/trainer/01115/"
"http://db.netkeiba.com/horse/1984102393/"	"http://db.netkeiba.com/race/198710010402/"	"1987年2月8日"	0	0	0	0	0	0	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1	1700	1	0	0	0	7	7	1	0	0	4	55	"http://db.netkeiba.com/jockey/00192/"	"1:55.3"	11530	"1.1/2"	2	462	-8	"230"	"<td class=\"txt_r\">140<br>210<br>260</td>"	"1370"	""	""	""	""	""	"/horse/ped/000a000468/"	"/horse/ped/1975104761/"	"/horse/ped/000a0010e6/"	"/horse/ped/000a007c70/"	"/horse/ped/000a000416/"	"/horse/ped/1955101839/"	8	"/trainer/00333/"
"http://db.netkeiba.com/horse/2007104687/"	"http://db.netkeiba.com/race/201307020411/"	"2013年3月17日"	0	0	0	0	1	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	1	0	1600	1	0	0	0	5	9	1	0	0	6	57	"http://db.netkeiba.com/jockey/01128/"	"1:34.8"	9480	"1/2"	2	482	-12	"740"	"<td class=\"txt_r\">200<br>290<br>140</td>"	"3580"	"3170"	"<td class=\"txt_r\">850<br>410<br>690</td>"	"6960"	"2950"	"24000"	"/horse/ped/1995108676/"	"/horse/ped/1997104001/"	"/horse/ped/000a0019b4/"	"/horse/ped/000a00a4b9/"	"/horse/ped/000a00033a/"	"/horse/ped/1990101374/"	10	"/trainer/00337/"
"http://db.netkeiba.com/horse/1999101194/"	"http://db.netkeiba.com/race/200208020607/"	"2002年2月10日"	1	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	1	1800	1	0	0	0	5	7	1	0	0	3	55	"http://db.netkeiba.com/jockey/05041/"	"1:56.9"	11690	"1.3/4"	13	474	-2	"300"	"<td class=\"txt_r\">130<br>250<br>460</td>"	"340"	"1100"	"<td class=\"txt_r\">540<br>890<br>1,590</td>"	""	""	""	"/horse/ped/1989103489/"	"/horse/ped/1978104428/"	"/horse/ped/000a000258/"	"/horse/ped/1975103624/"	"/horse/ped/000a00046c/"	"/horse/ped/1955101859/"	11	"/trainer/05096/"
"http://db.netkeiba.com/horse/2009106042/"	"http://db.netkeiba.com/race/201309010510/"	"2013年3月9日"	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	1	0	1400	1	0	0	0	6	12	0	1	0	4	55	"http://db.netkeiba.com/jockey/05473/"	"1:21.3"	8130	"ハナ"	1	456	8	"1510"	"<td class=\"txt_r\">400<br>160<br>160</td>"	"2690"	"2930"	"<td class=\"txt_r\">1,020<br>1,040<br>310</td>"	"7490"	"3390"	"31020"	"/horse/ped/2000101517/"	"/horse/ped/000a00ff4a/"	"/horse/ped/000a00033a/"	"/horse/ped/000a006722/"	"/horse/ped/000a001be4/"	"/horse/ped/000a00fe6b/"	3	"/trainer/01108/"
"http://db.netkeiba.com/horse/2002103791/"	"http://db.netkeiba.com/race/200405050109/"	"2004年11月6日"	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1800	1	0	0	0	5	5	1	0	0	2	55	"http://db.netkeiba.com/jockey/00684/"	"1:50.9"	11090	"クビ"	2	480	-2	"820"	"<td class=\"txt_r\">200<br>330<br>150</td>"	"4800"	"4720"	"<td class=\"txt_r\">1,110<br>400<br>1,060</td>"	"9320"	"5840"	"47320"	"/horse/ped/1995103211/"	"/horse/ped/1996103689/"	"/horse/ped/000a00033a/"	"/horse/ped/1987101495/"	"/horse/ped/000a000258/"	"/horse/ped/1991103555/"	3	"/trainer/00208/"
"http://db.netkeiba.com/horse/1999105508/"	"http://db.netkeiba.com/race/200204020204/"	"2002年7月14日"	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	1600	1	0	0	0	8	18	0	1	0	3	53	"http://db.netkeiba.com/jockey/05127/"	"1:39.6"	9960	"大"	13	430	4	"3390"	"<td class=\"txt_r\">830<br>600<br>270</td>"	"5120"	"16360"	"<td class=\"txt_r\">3,690<br>2,760<br>1,870</td>"	"25610"	"27220"	""	"/horse/ped/1990102766/"	"/horse/ped/1995100284/"	"/horse/ped/000a000d2f/"	"/horse/ped/1981100213/"	"/horse/ped/000a000d79/"	"/horse/ped/1981104902/"	17	"/trainer/01029/"
"http://db.netkeiba.com/horse/2001102200/"	"http://db.netkeiba.com/race/200302020701/"	"2003年8月9日"	0	0	0	0	0	0	0	0	0	1	7	0	1	0	0	0	0	0	0	0	0	1	1000	0	0	0	1	7	9	1	0	0	2	54	"http://db.netkeiba.com/jockey/00657/"	"1:01.2"	6120	"2"	2	474	14	"2110"	"<td class=\"txt_r\">300<br>120<br>140</td>"	"1970"	"2280"	"<td class=\"txt_r\">760<br>820<br>280</td>"	"5740"	"2520"	""	"/horse/ped/000a000843/"	"/horse/ped/1995104925/"	"/horse/ped/000a0015ca/"	"/horse/ped/000a009614/"	"/horse/ped/000a001d8b/"	"/horse/ped/000a000043/"	3	"/trainer/00137/"
"http://db.netkeiba.com/horse/1999101528/"	"http://db.netkeiba.com/race/200201010102/"	"2002年8月10日"	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	1000	0	0	1	0	5	5	0	1	0	3	53	"http://db.netkeiba.com/jockey/00710/"	"1:00.9"	6090	"クビ"	2	492	-4	"1230"	"<td class=\"txt_r\">440<br>240<br>770</td>"	"950"	"4160"	"<td class=\"txt_r\">1,240<br>4,480<br>2,890</td>"	"10780"	"35950"	""	"/horse/ped/1989108341/"	"/horse/ped/1991100880/"	"/horse/ped/1982101222/"	"/horse/ped/1984104366/"	"/horse/ped/000a000b7f/"	"/horse/ped/000a00610f/"	7	"/trainer/00199/"
"http://db.netkeiba.com/horse/1993109083/"	"http://db.netkeiba.com/race/199608020109/"	"1996年1月27日"	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1200	1	0	0	0	4	4	0	1	0	4	53	"http://db.netkeiba.com/jockey/00697/"	"1:14.7"	7470	"1/2"	5	450	0	"140"	"<td class=\"txt_r\">100<br>110<br>120</td>"	"330"	"330"	""	""	""	""	"/horse/ped/000a000258/"	"/horse/ped/000a0062d1/"	"/horse/ped/000a000e04/"	"/horse/ped/000a007055/"	"/horse/ped/000a0012cb/"	"/horse/ped/000a0070bd/"	6	"/trainer/00308/"
"http://db.netkeiba.com/horse/1995104279/"	"http://db.netkeiba.com/race/199702020705/"	"1997年7月26日"	0	0	0	0	0	0	0	0	0	1	7	1	0	0	0	0	0	0	0	0	1	0	1000	1	0	0	0	5	5	1	0	0	3	53	"http://db.netkeiba.com/jockey/00670/"	"0:58.4"	5840	""	4	432	-2	"1110"	"<td class=\"txt_r\">240<br>110</td>"	"590"	""	""	""	""	""	"/horse/ped/1981106396/"	"/horse/ped/1983101589/"	"/horse/ped/000a0003f9/"	"/horse/ped/1975106601/"	"/horse/ped/000a0003e8/"	"/horse/ped/1976104633/"	1	"/trainer/01018/"
"http://db.netkeiba.com/horse/2009104859/"	"http://db.netkeiba.com/race/201208010402/"	"2012年1月14日"	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1	1200	1	0	0	0	6	12	1	0	0	3	56	"http://db.netkeiba.com/jockey/01062/"	"1:15.1"	7510	"1/2"	12	464	-6	"440"	"<td class=\"txt_r\">160<br>150<br>200</td>"	"570"	"660"	"<td class=\"txt_r\">330<br>580<br>400</td>"	"1460"	"1590"	"7960"	"/horse/ped/000a0003a1/"	"/horse/ped/2003100263/"	"/horse/ped/000a00185f/"	"/horse/ped/000a009f4c/"	"/horse/ped/000a00013a/"	"/horse/ped/1994109584/"	5	"/trainer/00337/"
"http://db.netkeiba.com/horse/2000104056/"	"http://db.netkeiba.com/race/200508050308/"	"2005年11月12日"	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	1	0	1400	0	1	0	0	8	16	1	0	0	5	57	"http://db.netkeiba.com/jockey/00714/"	"1:23.9"	8390	"3"	18	508	32	"290"	"<td class=\"txt_r\">120<br>130<br>190</td>"	"470"	"490"	"<td class=\"txt_r\">190<br>430<br>410</td>"	"930"	"1050"	""	"/horse/ped/000a000d4b/"	"/horse/ped/1987104918/"	"/horse/ped/000a001607/"	"/horse/ped/000a008e26/"	"/horse/ped/1979101247/"	"/horse/ped/1979104021/"	16	"/trainer/00286/"
"http://db.netkeiba.com/horse/1997102620/"	"http://db.netkeiba.com/race/200105030709/"	"2001年6月9日"	0	1	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	1	0	1600	1	0	0	0	5	9	1	0	0	4	57	"http://db.netkeiba.com/jockey/00663/"	"1:32.8"	9280	""	5	482	0	"750"	"<td class=\"txt_r\">270<br>740<br>230</td>"	"11030"	"11420"	"<td class=\"txt_r\">3,040<br>880<br>2,500</td>"	""	""	""	"/horse/ped/1983109006/"	"/horse/ped/1989103386/"	"/horse/ped/000a000827/"	"/horse/ped/000a00859c/"	"/horse/ped/1982101222/"	"/horse/ped/1983104038/"	1	"/trainer/00376/"
"http://db.netkeiba.com/horse/1992104333/"	"http://db.netkeiba.com/race/199403030401/"	"1994年11月6日"	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	1	0	1200	1	0	0	0	8	12	0	1	0	3	53	"http://db.netkeiba.com/jockey/00301/"	"1:14.4"	7440	"3.1/2"	9	432	0	"660"	"<td class=\"txt_r\">230<br>110<br>170</td>"	"520"	"750"	""	""	""	""	"/horse/ped/000a000d0f/"	"/horse/ped/1979100541/"	"/horse/ped/000a000e05/"	"/horse/ped/000a008563/"	"/horse/ped/000a000445/"	"/horse/ped/1955103100/"	10	"/trainer/00353/"
"http://db.netkeiba.com/horse/2009104885/"	"http://db.netkeiba.com/race/201307010106/"	"2013年1月19日"	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1400	1	0	0	0	2	4	1	0	0	4	56	"http://db.netkeiba.com/jockey/01095/"	"1:25.6"	8560	"4"	7	488	4	"530"	"<td class=\"txt_r\">280<br>310<br>300</td>"	"1720"	"3360"	"<td class=\"txt_r\">1,460<br>1,300<br>1,540</td>"	"5240"	"10940"	"37710"	"/horse/ped/1998110135/"	"/horse/ped/2001104105/"	"/horse/ped/000a00013a/"	"/horse/ped/000a000071/"	"/horse/ped/1995108742/"	"/horse/ped/1994102422/"	3	"/trainer/01035/"
"http://db.netkeiba.com/horse/2011106399/"	"http://db.netkeiba.com/race/201305050105/"	"2013年11月2日"	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1800	1	0	0	0	8	14	0	0	1	2	55	"http://db.netkeiba.com/jockey/01117/"	"1:52.6"	11260	"1.1/4"	8	470	0	"2920"	"<td class=\"txt_r\">540<br>160<br>510</td>"	"1340"	"3690"	"<td class=\"txt_r\">1,410<br>6,990<br>1,280</td>"	"10090"	"17490"	"120710"	"/horse/ped/2002102324/"	"/horse/ped/1991104966/"	"/horse/ped/000a00033a/"	"/horse/ped/1993109481/"	"/horse/ped/000a0003c7/"	"/horse/ped/1985103592/"	3	"/trainer/00420/"
"http://db.netkeiba.com/horse/2005104065/"	"http://db.netkeiba.com/race/200909040512/"	"2009年9月26日"	0	0	0	1	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	1	1400	1	0	0	0	3	5	1	0	0	4	57	"http://db.netkeiba.com/jockey/01080/"	"1:26.8"	8680	"3"	10	446	0	"210"	"<td class=\"txt_r\">120<br>180<br>210</td>"	"610"	"620"	"<td class=\"txt_r\">280<br>360<br>740</td>"	"970"	"1600"	"4500"	"/horse/ped/1992102988/"	"/horse/ped/1999104677/"	"/horse/ped/000a000082/"	"/horse/ped/000a00617d/"	"/horse/ped/000a00035c/"	"/horse/ped/000a0001cc/"	9	"/trainer/00368/"
